WELL_PERMIT_NUM,PERIOD_ID,REPORTING_PERIOD,PRODUCTION_INDICATOR,WASTE_INDICATOR,WELL_STATUS,FARM_NAME_WELL_NUM,SPUD_DATE,GAS_QUANTITY,GAS_PRODUCTION_DAYS,CONDENSATE_QUANTITY,CONDENSATE_PRODUCTION_DAYS,OIL_QUANTITY,OIL_PRODUCTION_DAYS,AVERAGED,GROUP_NO,OPERATOR,OGO_NUM,WELL_COUNTY,WELL_MUNICIPALITY,WELL_LATITUDE,WELL_LONGITUDE,UNCONVENTIONAL,WELL_CONFIGURATION,WELL_TYPE,PRODUCTION_PERIOD_START_DATE,PRODUCTION_PERIOD_END_DATE,NON_PRODUCTION_COMMENTS,ADDITIONAL_COMMENTS,RECORD_SOURCE,SUBMISSION_FINAL_DATE,REPORT_GENERATED_DATE
081-20512,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,6158.83,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-20512,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,7623.02,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-20512,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,20406.95,9,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-20512,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,38894.57,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-20512,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,21488.01,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-20512,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,7222.94,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-20512,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,8139.4,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-20512,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,49901.02,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-20512,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,55622.77,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-20512,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,7571.89,23,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-20512,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,70304.15,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-20512,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,23592.77,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-20512,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,24561.97,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-20512,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,27509.08,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-20512,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,12420.55,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
081-20512,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,14926.13,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
081-20512,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,18841.36,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
081-20512,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,9460.61,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
081-20512,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,10183.42,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
081-20512,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,14193.28,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/20/21,9/29/21
081-20512,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 6H,9/25/11,11463.77,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426622,-76.869325,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/12/21,9/29/21
081-20513,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,11994.79,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/14/19,9/29/21
081-20513,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,11032.24,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,10/15/19,9/29/21
081-20513,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,10478.18,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
081-20513,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,9184.23,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
081-20513,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,10597.69,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
081-20513,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,9849.27,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
081-20513,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,9930.92,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
081-20513,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,12711.07,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-20513,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,10687.7,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
081-20513,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8525.15,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-20513,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8483.35,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-20513,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8904.34,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-20513,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8742.92,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-20513,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8379.23,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-20513,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8866.43,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-20513,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8878.48,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-20513,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,9527.79,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-20513,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,9299.61,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-20513,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,7779.72,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-20513,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,11638.57,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-20513,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8327.43,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-20513,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,7339.97,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-20513,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,9051.94,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-20513,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,10338.86,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-20513,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,7375.75,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
081-20513,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,7172.76,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
081-20513,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,10475.17,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
081-20513,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,7571.75,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
081-20513,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,7302.28,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
081-20513,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,7397.22,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/20/21,9/29/21
081-20513,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 4H,9/24/11,8122.71,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426628,-76.869217,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/12/21,9/29/21
081-20514,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,13900.98,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/14/19,9/29/21
081-20514,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,13462.36,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,10/15/19,9/29/21
081-20514,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,11782.1,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
081-20514,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,12064.62,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
081-20514,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,13143.51,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
081-20514,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,11843.97,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
081-20514,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,12448.8,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
081-20514,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,15609.57,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-20514,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,13088.11,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
081-20514,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10669.11,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-20514,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,11627.3,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-20514,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,11620.26,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-20514,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,11199.7,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-20514,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10178.16,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-20514,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10150.08,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-20514,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,11193.36,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-20514,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10205.28,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-20514,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10402.72,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-20514,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,9974.58,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-20514,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,13162.23,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-20514,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10741.17,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-20514,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,9766.41,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-20514,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10206.23,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-20514,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10399.11,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-20514,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,8213.23,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
081-20514,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,7891.82,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
081-20514,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,10865.51,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
081-20514,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BRIAN K FRYMIRE A 2H,9/23/11,4510.51,25,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,CASCADE,41.426633,-76.869106,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
